443069,7407,7380,-1875.00,2041,-978.27,32.96,58.11,21.86,701.71,-323.31,-0.06,1.95,0.64
443136,7407,7380,-1875.00,2041,-977.78,35.40,60.55,47.36,738.26,-281.14,-0.08,1.98,0.52
443201,7407,7379,-1875.00,2041,-979.98,38.57,56.40,47.36,738.26,-281.14,-0.06,1.97,0.56
443271,7407,7380,-1875.00,2041,-979.49,31.98,56.15,14.57,705.37,-309.25,-0.15,1.94,0.55
443337,7407,7379,-1875.00,2041,-980.22,37.11,61.04,14.57,705.37,-309.25,-0.08,1.98,0.72
443404,7407,7380,-1875.00,2041,-979.98,37.35,59.33,45.54,703.54,-311.01,-0.05,2.04,0.56
443469,7407,7380,-1875.00,2041,-980.96,34.91,59.57,45.54,703.54,-311.01,-0.06,1.98,0.60
443536,7407,7380,-1875.00,2041,-979.25,36.38,58.59,51.00,719.99,-312.76,-0.09,2.08,0.55
443601,7407,7380,-1875.00,2041,-979.74,37.35,59.08,51.00,719.99,-312.76,-0.21,1.95,0.55
443672,7407,7380,-1875.00,2041,-978.03,37.11,60.55,40.07,687.10,-319.79,-0.09,2.04,0.55
443738,7407,7380,-1875.00,2041,-979.74,37.60,60.55,40.07,687.10,-319.79,-0.08,2.03,0.56
443804,7407,7380,-1875.00,2041,-981.69,38.33,59.57,34.61,699.89,-321.55,-0.03,1.97,0.55
443870,7407,7380,-1875.00,2041,-980.47,31.25,59.33,34.61,699.89,-321.55,-0.24,1.95,0.53
443936,7407,7380,-1875.00,2041,-978.76,34.91,61.28,23.68,685.27,-314.52,-0.03,1.98,0.63
444002,7407,7380,-1875.00,2041,-977.78,35.89,57.13,23.68,685.27,-314.52,-0.12,1.95,0.47
444072,7407,7380,-1875.00,2041,-978.03,35.40,58.11,29.14,698.06,-326.82,-0.02,2.03,0.61
444138,7407,7380,-1875.00,2041,-979.49,34.91,57.62,29.14,698.06,-326.82,-0.20,2.03,0.55
444205,7407,7380,-1875.00,2041,-979.25,36.62,61.52,-3.64,719.99,-295.19,-0.06,1.91,0.70
444270,7407,7380,-1875.00,2041,-979.00,32.23,58.59,-3.64,719.99,-295.19,-0.03,1.98,0.52
444336,7407,7380,-1875.00,2041,-978.03,34.42,59.33,40.07,694.40,-309.25,-0.08,2.00,0.60
444405,7407,7380,-1875.00,2043,-979.74,36.62,59.81,21.86,694.40,-337.36,-0.08,2.08,0.52
444471,7407,7380,-1875.00,2041,-980.96,34.67,58.35,21.86,694.40,-337.36,-0.05,1.91,0.53
444537,7407,7380,-1875.00,2041,-980.47,36.38,62.01,61.93,745.57,-267.08,-0.08,2.00,0.53
444603,7407,7380,-1875.00,2041,-979.25,38.09,59.57,61.93,745.57,-267.08,-0.15,2.00,0.53
444668,7407,7380,-1875.00,2041,-979.74,36.87,59.08,21.86,694.40,-312.76,-0.17,1.98,0.49
444734,7407,7380,-1875.00,2041,-979.25,36.38,58.59,21.86,694.40,-312.76,-0.08,2.01,0.52
444804,7407,7380,-1875.00,2041,-979.00,35.89,60.79,20.04,696.23,-325.06,-0.20,2.06,0.56
444869,7407,7380,-1875.00,2041,-981.69,35.16,58.11,20.04,696.23,-325.06,-0.14,1.94,0.61
444936,7407,7380,-1875.00,2041,-979.25,34.91,62.50,32.79,694.40,-309.25,0.00,2.06,0.50
445001,7407,7380,-1875.00,2041,-978.52,38.09,59.57,32.79,694.40,-309.25,-0.12,2.03,0.58
445068,7407,7380,-1875.00,2041,-979.98,36.87,60.30,29.14,679.79,-323.31,-0.03,2.00,0.61
445133,7407,7380,-1875.00,2041,-977.78,35.89,59.08,29.14,679.79,-323.31,-0.09,1.98,0.69
445203,7406,7380,-1875.00,2041,-978.03,34.18,59.57,41.90,699.89,-325.06,-0.14,1.95,0.60
445275,7407,7380,-1875.00,2041,-978.52,36.62,58.11,41.90,699.89,-325.06,-0.03,2.09,0.67
445341,7407,7380,-1875.00,2041,-980.47,34.18,63.23,18.22,690.75,-323.31,0.00,2.03,0.60
445407,7405,7380,-1875.00,2041,-980.22,34.42,59.33,18.22,690.75,-323.31,-0.09,2.08,0.61
445473,7407,7380,-1875.00,2041,-977.05,36.87,58.84,21.86,694.40,-330.33,-0.15,2.01,0.61
445538,7407,7380,-1875.00,2041,-980.47,35.89,59.57,21.86,694.40,-330.33,-0.12,1.92,0.60
445609,7407,7380,-1875.00,2041,-979.98,37.11,59.81,-5.46,751.05,-282.89,-0.11,2.01,0.53
445676,7407,7377,-1875.00,2041,-979.00,36.13,62.01,29.14,698.06,-323.31,-0.06,2.08,0.58
445742,7407,7380,-1875.00,2041,-980.47,35.64,56.88,29.14,698.06,-323.31,-0.14,2.00,0.53
445808,7407,7380,-1875.00,2041,-978.03,37.60,60.06,21.86,687.10,-316.28,-0.12,1.98,0.66
445874,7407,7380,-1875.00,2041,-977.05,37.35,59.08,21.86,687.10,-316.28,-0.08,1.97,0.63
445943,7407,7380,-1875.00,2043,-980.71,38.33,60.06,80.15,734.61,-274.11,-0.09,2.03,0.60
446008,7405,7380,-1875.00,2041,-979.98,40.77,60.55,80.15,734.61,-274.11,-0.06,2.00,0.63
446074,7407,7380,-1875.00,2043,-978.52,37.11,60.55,40.07,687.10,-319.79,-0.05,1.97,0.60
446140,7407,7380,-1875.00,2044,-979.25,36.13,59.33,40.07,687.10,-319.79,-0.06,1.97,0.53
446206,7407,7379,-1875.00,2044,-978.76,36.13,58.84,30.97,696.23,-328.58,-0.17,1.95,0.61
446272,7407,7380,-1875.00,2041,-977.54,35.89,59.57,30.97,696.23,-328.58,0.00,1.95,0.37
446342,7407,7380,-1875.00,2041,-978.27,38.33,59.08,29.14,683.44,-312.76,-0.12,2.03,0.63
446407,7405,7380,-1875.00,2044,-980.47,38.09,60.30,29.14,683.44,-312.76,-0.12,2.01,0.53
446474,7407,7378,-1875.00,2043,-978.03,37.60,63.96,20.04,703.54,-325.06,-0.03,2.01,0.58
446539,7407,7380,-1875.00,2043,-979.25,35.89,57.37,20.04,703.54,-325.06,-0.12,1.97,0.56
446606,7407,7380,-1875.00,2044,-980.22,38.82,58.11,49.18,703.54,-325.06,-0.05,1.98,0.63
446671,7407,7380,-1875.00,2043,-979.25,40.53,59.81,49.18,703.54,-325.06,-0.23,2.11,0.56
446741,7407,7380,-1875.00,2043,-979.49,37.11,63.72,29.14,694.40,-312.76,-0.08,2.01,0.63
446807,7407,7380,-1875.00,2045,-979.00,39.55,59.33,29.14,694.40,-312.76,-0.12,1.95,0.55
446873,7407,7380,-1875.00,2044,-980.47,41.50,60.55,27.32,699.89,-325.06,-0.11,2.08,0.55
446939,7407,7378,-1875.00,2044,-979.74,34.42,59.08,27.32,699.89,-325.06,-0.12,2.09,0.63
447005,7405,7380,-1875.00,2044,-980.47,39.31,55.91,-18.22,749.23,-263.56,-0.06,1.98,0.58
447071,7407,7380,-1875.00,2044,-980.71,41.26,58.84,-18.22,749.23,-263.56,-0.09,2.01,0.53
447142,7408,7380,-1875.00,2044,-979.98,38.33,61.28,36.43,690.75,-326.82,-0.06,1.95,0.50
447209,7407,7380,-1875.00,2044,-980.47,41.99,61.77,51.00,694.40,-323.31,-0.11,1.91,0.63
447275,7407,7380,-1875.00,2044,-978.76,41.26,58.84,51.00,694.40,-323.31,-0.17,2.01,0.55
447341,7407,7380,-1875.00,2044,-980.47,37.11,64.45,51.00,723.64,-288.16,-0.12,1.94,0.63
447407,7405,7380,-1875.00,2045,-979.00,40.53,59.33,51.00,723.64,-288.16,-0.18,1.97,0.53
447476,7407,7380,-1875.00,2044,-979.00,40.04,59.33,32.79,709.02,-323.31,-0.12,2.06,0.61
447544,7407,7380,-1875.00,2045,-979.49,40.28,59.81,32.79,709.02,-323.31,-0.23,1.98,0.61
447610,7407,7380,-1875.00,2045,-979.49,41.26,60.79,25.50,694.40,-319.79,-0.02,2.01,0.58
447675,7407,7380,-1875.00,2044,-979.98,38.82,57.13,25.50,694.40,-319.79,-0.11,1.97,0.56
447741,7407,7378,-1875.00,2045,-979.25,35.64,57.62,36.43,698.06,-319.79,-0.06,1.95,0.64
447807,7407,7380,-1875.00,2041,-981.20,40.04,61.04,36.43,698.06,-319.79,-0.12,2.00,0.60
447877,7407,7380,-1875.00,2045,-979.49,40.28,63.23,41.90,696.23,-332.09,-0.12,2.01,0.58
447942,7407,7380,-1875.00,2044,-979.74,37.35,56.64,41.90,696.23,-332.09,-0.15,1.97,0.66
448009,7407,7380,-1875.00,2045,-978.52,40.28,60.79,32.79,719.99,-333.85,-0.11,2.03,0.64
448074,7407,7381,-1875.00,2045,-977.54,40.53,59.08,32.79,719.99,-333.85,-0.08,2.06,0.53
448141,7407,7380,-1875.00,2045,-980.22,38.57,59.33,30.97,688.92,-321.55,-0.11,2.00,0.58
448206,7407,7380,-1875.00,2045,-981.69,41.50,60.79,30.97,688.92,-321.55,-0.09,1.98,0.60
448276,7407,7380,-1875.00,2045,-979.25,40.53,60.06,25.50,701.71,-319.79,-0.17,1.88,0.64
448342,7407,7380,-1875.00,2045,-979.74,39.31,60.30,25.50,701.71,-319.79,-0.17,2.00,0.64
448408,7407,7380,-1875.00,2045,-977.29,42.72,60.55,38.25,740.09,-272.35,-0.06,1.95,0.53
448474,7407,7380,-1875.00,2045,-981.20,41.99,61.52,52.82,692.58,-314.52,-0.02,1.97,0.55
448539,7407,7380,-1875.00,2044,-980.71,39.55,63.48,52.82,692.58,-314.52,-0.11,2.06,0.58
448606,7407,7380,-1875.00,2045,-980.22,41.75,61.77,25.50,694.40,-316.28,-0.08,2.04,0.60
448676,7407,7380,-1875.00,2045,-979.25,39.55,60.79,25.50,694.40,-316.28,-0.03,2.14,0.64
448743,7407,7380,-1875.00,2045,-979.25,38.33,65.19,63.75,714.51,-303.98,-0.11,2.01,0.53
448808,7407,7380,-1875.00,2045,-982.67,41.99,58.84,63.75,714.51,-303.98,-0.11,1.98,0.64
448875,7407,7380,-1875.00,2045,-980.47,43.21,60.06,16.39,707.20,-328.58,-0.02,2.06,0.56
448941,7407,7380,-1875.00,2045,-978.27,39.55,61.04,16.39,707.20,-328.58,-0.02,1.97,0.56
449010,7405,7380,-1875.00,2045,-982.42,40.04,61.77,38.25,707.20,-325.06,-0.14,1.92,0.61
449077,7407,7380,-1875.00,2045,-979.74,41.50,62.50,38.25,707.20,-325.06,-0.03,2.01,0.60
449143,7407,7380,-1875.00,2045,-978.52,39.79,58.59,29.14,687.10,-316.28,-0.12,2.03,0.67
449209,7407,7380,-1875.00,2045,-982.67,43.21,61.52,29.14,687.10,-316.28,-0.02,2.01,0.52
449275,7407,7379,-1875.00,2045,-982.42,41.02,61.52,36.43,690.75,-316.28,-0.05,1.97,0.63
449340,7407,7380,-1875.00,2045,-979.74,37.35,61.04,36.43,690.75,-316.28,-0.14,2.00,0.52
449410,7407,7380,-1875.00,2045,-979.98,41.99,60.06,3.64,727.30,-316.28,-0.05,2.04,0.60
449475,7407,7380,-1875.00,2045,-981.69,41.26,59.81,3.64,727.30,-316.28,-0.05,2.08,0.52
449542,7407,7380,-1875.00,2045,-978.52,40.28,62.50,34.61,699.89,-321.55,-0.14,2.06,0.58
449607,7407,7380,-1875.00,2045,-981.20,43.95,60.79,34.61,699.89,-321.55,-0.11,2.01,0.64
449674,7407,7380,-1875.00,2045,-980.96,42.24,60.30,36.43,687.10,-316.28,-0.09,1.97,0.52
449739,7407,7380,-1875.00,2045,-980.47,40.04,61.52,36.43,687.10,-316.28,-0.12,2.01,0.56
449809,7407,7380,-1875.00,2045,-982.67,41.50,59.57,47.36,734.61,-260.05,-0.09,1.92,0.61
449875,7407,7380,-1875.00,2045,-981.93,43.46,61.28,45.54,685.27,-332.09,-0.06,1.88,0.52
449941,7407,7380,-1875.00,2045,-978.76,39.79,58.84,45.54,685.27,-332.09,-0.08,2.01,0.56
450008,7407,7380,-1875.00,2045,-979.98,43.21,60.55,38.25,685.27,-307.49,-0.09,1.97,0.56
450073,7407,7380,-1875.00,2045,-981.45,41.26,57.86,38.25,685.27,-307.49,-0.02,2.06,0.53
450140,7407,7380,-1875.00,2045,-979.49,41.75,62.26,27.32,703.54,-307.49,-0.08,1.95,0.50
450209,7407,7380,-1875.00,2045,-979.25,42.97,56.88,27.32,703.54,-307.49,0.00,2.03,0.60
450276,7407,7380,-1875.00,2045,-981.20,41.26,62.99,21.86,701.71,-326.82,-0.08,2.04,0.58
450340,7407,7380,-1875.00,2045,-980.96,38.33,65.19,21.86,701.71,-326.82,-0.17,1.97,0.53
450407,7407,7380,-1875.00,2045,-981.20,42.48,62.50,45.54,707.20,-325.06,-0.05,2.00,0.56
450472,7407,7380,-1875.00,2045,-981.93,40.77,57.13,45.54,707.20,-325.06,-0.09,1.97,0.60
450542,7407,7380,-1875.00,2045,-979.00,38.09,57.13,40.07,690.75,-323.31,-0.08,1.95,0.60
450608,7407,7379,-1875.00,2045,-980.22,42.48,57.62,40.07,690.75,-323.31,-0.18,1.98,0.67
450674,7407,7380,-1875.00,2045,-978.03,39.55,61.28,47.36,687.10,-316.28,-0.06,1.98,0.56
450739,7407,7380,-1875.00,2045,-980.47,39.31,60.79,47.36,687.10,-316.28,-0.09,1.97,0.66
450805,7407,7380,-1875.00,2045,-979.49,38.57,63.48,-12.75,740.09,-286.41,-0.15,1.97,0.67
450871,7407,7380,-1875.00,2045,-980.96,40.53,62.01,-12.75,740.09,-286.41,-0.12,1.97,0.50
450940,7407,7380,-1875.00,2045,-977.54,39.06,59.33,34.61,692.58,-321.55,-0.17,2.04,0.67
451007,7407,7380,-1875.00,2045,-978.03,42.97,61.77,34.61,692.58,-321.55,-0.08,2.06,0.58
451074,7407,7380,-1875.00,2045,-980.22,41.99,62.01,29.14,701.71,-312.76,-0.05,2.01,0.63
451139,7407,7380,-1875.00,2045,-982.67,38.33,59.57,29.14,701.71,-312.76,-0.14,1.94,0.56
451206,7407,7380,-1875.00,2045,-979.49,39.79,61.52,69.22,738.26,-291.68,-0.11,1.95,0.58
451271,7407,7380,-1875.00,2045,-981.93,40.04,58.59,69.22,738.26,-291.68,-0.08,2.01,0.56
451341,7407,7380,-1875.00,2045,-981.20,40.77,59.33,30.97,685.27,-318.03,-0.09,1.92,0.56
451407,7407,7380,-1875.00,2045,-978.03,39.55,61.04,23.68,710.85,-325.06,-0.08,2.09,0.63
451473,7407,7380,-1875.00,2045,-980.47,41.75,61.52,23.68,710.85,-325.06,-0.06,1.95,0.60
451539,7407,7380,-1875.00,2045,-980.71,41.50,64.70,36.43,698.06,-323.31,-0.03,2.00,0.56
451605,7407,7380,-1875.00,2045,-979.74,38.82,60.06,36.43,698.06,-323.31,-0.14,2.01,0.63
451672,7405,7380,-1875.00,2045,-979.49,41.26,63.96,49.18,688.92,-318.03,-0.08,2.03,0.67
451741,7407,7381,-1875.00,2045,-978.52,40.28,57.86,49.18,688.92,-318.03,-0.08,2.04,0.64
451808,7407,7380,-1875.00,2045,-977.54,37.11,60.06,40.07,712.68,-323.31,-0.09,2.06,0.61
451873,7407,7380,-1875.00,2045,-981.69,37.35,59.81,40.07,712.68,-323.31,-0.08,1.97,0.47
451940,7407,7380,-1875.00,2045,-980.71,38.82,64.70,41.90,703.54,-318.03,-0.20,2.01,0.67
452005,7410,7379,-1875.00,2045,-978.76,39.55,59.33,41.90,703.54,-318.03,-0.05,1.92,0.53
452075,7407,7380,-1875.00,2045,-981.93,37.84,63.48,25.50,694.40,-326.82,0.02,1.98,0.64
452141,7407,7380,-1875.00,2045,-979.74,40.04,58.59,25.50,694.40,-326.82,-0.09,2.00,0.64
452207,7407,7380,-1875.00,2045,-979.49,38.09,58.35,-7.29,738.26,-291.68,-0.12,1.94,0.66
452272,7407,7380,-1875.00,2045,-979.98,37.84,60.30,-7.29,738.26,-291.68,-0.02,1.97,0.53
452338,7407,7379,-1875.00,2045,-979.98,39.06,62.26,16.39,692.58,-314.52,0.06,2.01,0.69
452404,7407,7380,-1875.00,2045,-979.00,37.84,59.08,16.39,692.58,-314.52,-0.11,2.00,0.55
452473,7407,7380,-1875.00,2045,-980.47,36.38,59.57,32.79,690.75,-309.25,-0.05,2.01,0.56
452539,7407,7380,-1875.00,2045,-980.71,37.35,58.11,32.79,690.75,-309.25,0.03,2.00,0.69
452605,7407,7380,-1875.00,2046,-977.78,40.04,58.11,63.75,736.43,-279.38,-0.06,2.06,0.56
452671,7407,7380,-1875.00,2045,-977.05,32.96,60.06,63.75,736.43,-279.38,-0.05,2.00,0.60
452738,7407,7380,-1875.00,2045,-982.91,38.57,59.33,34.61,692.58,-325.06,-0.03,2.04,0.55
452804,7407,7380,-1875.00,2045,-979.74,37.60,57.86,36.43,698.06,-316.28,-0.18,1.92,0.60
452873,7407,7380,-1875.00,2045,-978.27,37.84,62.26,36.43,698.06,-316.28,-0.08,2.00,0.52
452940,7407,7380,-1875.00,2045,-979.00,36.38,62.01,32.79,701.71,-316.28,0.02,1.89,0.52
453006,7407,7380,-1875.00,2043,-978.52,38.33,60.79,32.79,701.71,-316.28,-0.18,1.94,0.66
453072,7407,7380,-1875.00,2045,-979.74,33.69,57.62,12.75,699.89,-328.58,-0.09,2.03,0.55
453138,7407,7380,-1875.00,2045,-980.22,39.06,62.99,12.75,699.89,-328.58,-0.03,2.03,0.53
453204,7407,7380,-1875.00,2045,-978.76,36.62,58.84,49.18,699.89,-328.58,-0.09,1.98,0.61
453274,7407,7380,-1875.00,2045,-978.76,36.87,60.55,49.18,699.89,-328.58,-0.02,1.94,0.56
453341,7407,7380,-1875.00,2045,-980.96,39.06,61.52,34.61,692.58,-314.52,-0.05,2.04,0.63
453406,7407,7380,-1875.00,2045,-979.25,36.13,61.04,34.61,692.58,-314.52,-0.03,2.00,0.58
453473,7407,7380,-1875.00,2045,-978.52,32.47,60.55,27.32,707.20,-325.06,-0.03,2.01,0.56
453537,7407,7380,-1875.00,2045,-982.67,35.40,60.30,27.32,707.20,-325.06,-0.09,2.09,0.58
453615,7407,7380,-1875.00,2045,-979.49,37.60,60.06,3.64,734.61,-277.62,-0.09,2.06,0.52
453681,7407,7380,-1875.00,2045,-978.76,37.35,60.55,3.64,734.61,-277.62,-0.05,1.98,0.56
453747,7407,7380,-1875.00,2043,-979.49,37.84,58.35,36.43,690.75,-319.79,-0.06,2.00,0.50
453813,7407,7380,-1875.00,2045,-978.76,34.67,61.04,36.43,690.75,-319.79,0.00,2.04,0.55
453878,7407,7380,-1875.00,2045,-979.00,37.60,61.52,29.14,705.37,-330.33,0.02,2.00,0.52
453944,7407,7380,-1875.00,2045,-980.47,38.09,60.30,29.14,705.37,-330.33,-0.03,1.95,0.63
454013,7407,7380,-1875.00,2045,-979.49,36.38,60.06,69.22,730.95,-288.16,-0.05,2.06,0.63
454080,7407,7380,-1875.00,2045,-979.98,39.06,63.96,25.50,698.06,-326.82,-0.05,1.92,0.58
454146,7407,7380,-1875.00,2045,-978.03,38.33,59.81,25.50,698.06,-326.82,-0.06,2.08,0.60
454212,7407,7380,-1875.00,2045,-979.74,33.69,60.30,29.14,701.71,-326.82,-0.08,1.91,0.56
454278,7407,7380,-1875.00,2045,-982.42,37.11,61.77,29.14,701.71,-326.82,-0.06,2.01,0.64
454344,7405,7380,-1875.00,2045,-979.25,39.31,62.01,25.50,705.37,-323.31,-0.08,2.01,0.50
454413,7407,7380,-1875.00,2045,-978.03,35.64,61.04,25.50,705.37,-323.31,-0.06,1.97,0.50
454479,7407,7380,-1875.00,2045,-982.91,36.87,60.30,21.86,687.10,-319.79,-0.05,2.01,0.53
454545,7407,7380,-1875.00,2046,-979.49,36.87,56.40,21.86,687.10,-319.79,-0.08,1.94,0.67
454611,7407,7380,-1875.00,2045,-979.98,32.96,61.77,32.79,719.99,-323.31,-0.15,2.03,0.63
454677,7407,7380,-1875.00,2045,-977.78,35.64,62.26,32.79,719.99,-323.31,0.00,2.01,0.50
454743,7407,7380,-1875.00,2045,-980.22,36.38,65.92,27.32,703.54,-328.58,-0.11,2.04,0.63
454815,7407,7378,-1875.00,2045,-977.29,35.40,61.28,27.32,703.54,-328.58,-0.03,2.03,0.53
454882,7407,7380,-1875.00,2045,-981.69,36.13,62.74,36.43,698.06,-316.28,0.00,2.01,0.53
454947,7407,7380,-1875.00,2045,-978.27,38.57,58.84,36.43,698.06,-316.28,-0.03,1.92,0.60
455014,7407,7380,-1875.00,2045,-978.76,36.13,61.52,16.39,736.43,-275.86,-0.03,1.94,0.60
455079,7407,7380,-1875.00,2045,-979.49,37.84,57.37,16.39,736.43,-275.86,-0.06,2.01,0.56
455146,7407,7380,-1875.00,2046,-980.47,37.60,58.59,27.32,699.89,-321.55,-0.11,1.97,0.56
455209,7407,7380,-1875.00,2045,-979.49,31.74,61.28,27.32,699.89,-321.55,-0.17,2.01,0.58
455276,7407,7380,-1875.00,2045,-979.25,35.16,62.74,30.97,681.61,-321.55,-0.05,2.04,0.61
455342,7407,7380,-1875.00,2045,-979.49,37.84,57.37,30.97,681.61,-321.55,-0.02,1.97,0.67
455407,7407,7380,-1875.00,2045,-978.76,36.62,56.40,58.29,719.99,-305.73,-0.09,1.97,0.53
455473,7407,7380,-1875.00,2045,-979.00,36.87,62.26,58.29,719.99,-305.73,-0.02,2.06,0.47
455542,7407,7380,-1875.00,2045,-979.25,37.11,61.52,36.43,701.71,-316.28,-0.03,1.92,0.64
455609,7407,7380,-1875.00,2045,-979.98,35.89,61.77,29.14,705.37,-330.33,-0.09,2.01,0.60
455677,7407,7380,-1875.00,2045,-977.29,34.67,61.04,29.14,705.37,-330.33,-0.02,2.09,0.64
455744,7407,7380,-1875.00,2045,-981.93,35.89,60.06,23.68,688.92,-321.55,-0.08,2.04,0.69
455810,7407,7380,-1875.00,2045,-978.52,31.49,58.59,23.68,688.92,-321.55,-0.03,1.89,0.64
455876,7407,7380,-1875.00,2045,-979.25,35.16,61.52,18.22,698.06,-316.28,-0.09,1.97,0.66
455945,7407,7380,-1875.00,2045,-981.69,36.13,59.81,18.22,698.06,-316.28,-0.03,2.01,0.55
456011,7408,7380,-1875.00,2045,-979.49,33.69,62.74,23.68,729.13,-303.98,-0.15,1.98,0.56
456077,7407,7378,-1875.00,2045,-977.78,37.35,59.33,23.68,729.13,-303.98,-0.08,2.03,0.56
456143,7407,7380,-1875.00,2045,-979.98,38.09,60.30,34.61,696.23,-321.55,-0.09,2.08,0.58
456209,7407,7380,-1875.00,2045,-980.22,35.89,62.50,34.61,696.23,-321.55,0.02,1.97,0.69
456275,7407,7380,-1875.00,2045,-977.78,36.38,59.08,40.07,687.10,-309.25,-0.03,1.98,0.56
456345,7407,7380,-1875.00,2046,-979.00,39.06,56.40,40.07,687.10,-309.25,-0.12,2.04,0.60
