12.1,0.0074,0.0074,8930,8930,397,82.11
12.15,0.0074,0.0074,8947,8947,394,82.13
12.2,0.0068,0.0068,8967,8967,391,82.13
12.25,0.0058,0.0058,8987,8987,389,82.13
12.3,0.0044,0.0044,9008,9008,388,82.13
12.35,0.0024,0.0024,9025,9025,388,82.13
12.4,0.0004,0.0004,9044,9044,386,82.13
12.45,-0.0014,-0.0014,9065,9065,384,82.11
12.5,-0.0036,-0.0036,9084,9084,379,82.13
12.55,-0.0054,-0.0054,9104,9104,374,82.11
12.6,-0.007,-0.007,9121,9121,368,82.13
12.65,-0.0076,-0.0076,9138,9138,364,82.11
12.7,-0.0076,-0.0076,9155,9155,361,82.13
12.75,-0.0068,-0.0068,9176,9176,360,82.13
12.8,-0.0062,-0.0062,9192,9192,361,82.13
12.85,-0.005,-0.005,9211,9211,362,82.13
12.9,-0.0032,-0.0032,9228,9228,364,82.13
12.95,-0.0012,-0.0012,9246,9246,364,82.13
13,0.0008,0.0008,9266,9266,361,82.13
13.05,0.0028,0.0028,9285,9285,355,82.13
13.1,0.0046,0.0046,9303,9303,347,82.11
13.15,0.0062,0.0062,9318,9318,340,82.11
13.2,0.0066,0.0066,9332,9332,337,82.13
13.25,0.0072,0.0072,9349,9349,337,82.13
13.3,0.007,0.007,9368,9368,341,82.13
13.35,0.0064,0.0064,9385,9385,344,82.13
13.4,0.0052,0.0052,9404,9404,345,82.11
13.45,0.0036,0.0036,9419,9419,344,82.13
13.5,0.0014,0.0014,9437,9437,340,82.13
13.55,-0.0002,-0.0002,9455,9455,333,82.13
13.6,-0.0024,-0.0024,9471,9471,326,82.13
13.65,-0.004,-0.004,9486,9486,320,82.13
13.7,-0.0058,-0.0058,9501,9501,315,82.13
13.75,-0.007,-0.007,9517,9517,314,82.13
13.8,-0.0074,-0.0074,9532,9532,315,82.13
13.85,-0.0074,-0.0074,9548,9548,317,82.13
13.9,-0.0066,-0.0066,9564,9564,318,82.13
13.95,-0.0058,-0.0058,9581,9581,319,82.13
14,-0.0044,-0.0044,9597,9597,317,82.13
14.05,-0.0026,-0.0026,9613,9613,314,82.13
14.1,-0.0002,-0.0002,9627,9627,309,82.13
14.15,0.0018,0.0018,9644,9644,305,82.13
14.2,0.0034,0.0034,9658,9658,301,82.13
14.25,0.0052,0.0052,9673,9673,299,82.13
14.3,0.0064,0.0064,9687,9687,298,82.13
14.35,0.007,0.007,9702,9702,298,82.13
14.4,0.0074,0.0074,9717,9717,299,82.13
14.45,0.0068,0.0068,9733,9733,299,82.13
14.5,0.006,0.006,9747,9747,297,82.13
14.55,0.0046,0.0046,9763,9763,293,82.13
14.6,0.0028,0.0028,9777,9777,288,82.13
14.65,0.001,0.001,9792,9792,283,82.13
14.7,-0.0006,-0.0006,9804,9804,280,82.13
14.75,-0.0028,-0.0028,9817,9817,279,82.13
14.8,-0.005,-0.005,9832,9832,279,82.13
14.85,-0.0064,-0.0064,9847,9847,280,82.13
14.9,-0.0072,-0.0072,9861,9861,279,82.13
14.95,-0.0072,-0.0072,9874,9874,278,82.13
15,-0.0074,-0.0074,9888,9888,276,82.13
15.05,-0.0064,-0.0064,9902,9902,273,82.13
15.1,-0.0054,-0.0054,9916,9916,269,82.13
15.15,-0.0038,-0.0038,9929,9929,265,82.13
15.2,-0.0018,-0.0018,9942,9942,261,82.13
15.25,0,0,9954,9954,258,82.13
15.3,0.002,0.002,9968,9968,255,82.13
15.35,0.0042,0.0042,9979,9979,255,82.13
15.4,0.0058,0.0058,9992,9992,254,82.13
15.45,0.0064,0.0064,10006,10006,254,82.13
